uc2_zg_match_hooli	production	2	UC2_ZG_MATCH_HOOLI	ZG-MATCH-HOOLI	FE102183	ZG_MATCH_HOOLI		ZG	MATCH	HOOLI	fbec4683-5ec0-4cde-959e-dea410179518	5c14652f-2e42-4f3f-bb97-9623d744cd5f	54a3aaf1-bc80-4860-b2aa-6e8a512578ef	5d14f43e-3efc-451e-9aa7-ce69806c5d1c	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	hybt	out		198.51.100.40;198.51.100.41	ip	22	stage:8 16	1.5	0.02	534584	2461248	2461282	KEY		198.51.100.40;198.51.100.41;198.51.100.185;198.51.100.186
uc3_aps_fmgenlog_cyberdyne	production	3	UC3_APS_FMGENLOG_CYBERDYNE	APS_FMGENLOG_CYBERDYNE		APS_FMGENLOG_CYBERDYNE		APS	FMGENLOG	CYBERDYNE	e18231b7-f457-49cc-805d-df15e7c7cb04	a751b9f7-47dd-43e0-9dd9-a18291ff0227	7c9141fd-55d3-4afe-bfdd-8eb403c32b9a	6037d2e1-c75f-430b-a64f-ff884114c5b8	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in	sftp.cyberdyne.example	203.0.113.20;203.0.113.21;203.0.113.22;203.0.113.23	dns	22	c15	12	0.04	258010	2461248	2461282	PWD		
uc3_ab_nas_globex	production	3	UC3_AB_NAS_GLOBEX	AB_NAS_GLOBEX		AB_NAS_GLOBEX		AB	NAS	GLOBEX	eca95cec-a160-4cd5-98d7-aa487ecb5323	58bb8c62-7877-4f59-b872-1e4973186443	8bdf1842-96eb-4438-91ec-8e0d06bbe141	2c0fb196-1da1-444d-b96d-4b0eaa576caf	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in	sftp.globex.example	198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13	dns	22	c15	6	0.03	449244	2461248	2461282	KEY		
uc3_aps_syshub_soylent	production	3	UC3_APS_SYSHUB_SOYLENT	APS_SYSHUB_SOYLENT		APS_SYSHUB_SOYLENT		APS	SYSHUB	SOYLENT	1d0e8d55-f782-4b5b-b863-d8b44ff3edf7	32a1ee92-c471-40b5-bec4-d1c4ae0a332f	8689a2bd-3f90-40fb-8587-5857bcae80c2	d7120348-8306-4022-b9b3-b1c671300c8e	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in	feeds.soylent.example	203.0.113.10;203.0.113.11;203.0.113.12	dns	22	c15	3	0.03	168369	2461248	2461282	PWD		
uc3_odv_merlijn_sabre_d	production	3	UC3_ODV_MERLIJN_SABRE_D	ODV_MERLIJN_SABRE_D		ODV_MERLIJN_SABRE_D		ODV	MERLIJN	SABRE	e5d112d3-119f-4106-9d4b-189cdc7ae073	df2a499d-ef72-42ab-8b62-d167f0f71842	bb36121d-3c91-4914-a78d-17d61c3e68dd	10d280bc-ec34-4839-b2cc-9045a6c4a98f	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in	sftp.sabre.example	203.0.113.60;203.0.113.61	dns	22	ch:07	1.5	0.03	393603	2461248	2461282	PWD		
uc3_it_recon_hooli	production	3	UC3_IT_RECON_HOOLI	IT_RECON_HOOLI		IT_RECON_HOOLI		IT	RECON	HOOLI	604ea791-3179-405e-a2ca-30ac7b323e19	e9d5ac2a-0027-439d-a175-4cc7bf1539f4	e24bd056-da5f-4963-bade-84c8785d4700	2facfdb4-3cca-42ec-b4bf-66f84bdc752e	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in	transfer.hooli.example	198.51.100.40;198.51.100.41	dns	22	ch:40	2	0.05	381146	2461248	2461282	PWD		
uc4_aps_cosmos_globex	production	4	UC4_APS_COSMOS_GLOBEX	APS-COSMOS-GLOBEX	FE796481	APS_COSMOS_GLOBEX	APS-COSMOS-GLOBEX	APS	COSMOS	GLOBEX	83c6550c-8c16-4fb3-82a7-ec994884e010	5ef12932-b672-40ef-8153-1324b478464d	a1bae5a9-d8e5-4be7-9fba-a6b9f37f339e	af49032f-087d-44a6-9f1c-0a7477329c1e	C0003_HYBRID_PUSH_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in		198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13	ip	22	push:hourly	20	0.01	223169	2461248	2461282	PWD		198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13;198.51.100.170;198.51.100.171
uc4_cdv_krp-tdi_wonka	production	4	UC4_CDV_KRP-TDI_WONKA	CDV-KRP-TDI-WONKA	FE120234	CDV_KRP-TDI_WONKA	CDV-KRP-TDI-WONKA	CDV	KRP-TDI	WONKA	d8bff0c7-d16b-4d24-920d-b2fe5f0697e5	7588503f-7bee-4698-a384-7e817e8f0f87	8ad2ff59-6575-41b7-963d-11df75a5a518	eeb76c7c-71e3-42a5-a8d7-4fc94e49dba6	C0003_HYBRID_PUSH_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in		198.51.100.80;198.51.100.81;198.51.100.82;198.51.100.83	ip	22	push:hourly	8	0.01	812492	2461248	2461282	PWD		198.51.100.80;198.51.100.81;198.51.100.82;198.51.100.83;198.51.100.205;198.51.100.206
uc4_aim_lake_piedpiper	production	4	UC4_AIM_LAKE_PIEDPIPER	AIM-LAKE-PIEDPIPER	FE537563	AIM_LAKE_PIEDPIPER		AIM	LAKE	PIEDPIPER	ceca32b8-0956-41c4-98a1-d5ddc40a6ef6	000f0af4-28eb-47c3-93e8-8eaa5df05baf	59f5f65b-d549-4b89-991c-2467ee8eed03	f5d7321b-b365-4c3a-8663-538c181cdafc	C0003_HYBRID_PUSH_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in		198.51.100.110;198.51.100.111	ip	22	push:erratic	3	0.01	1734607	2461248	2461282	PWD		198.51.100.110;198.51.100.111;198.51.100.220;198.51.100.221
uc4_zg_zka_hooli	production	4	UC4_ZG_ZKA_HOOLI	ZG-ZKA-HOOLI	FE702442	ZG_ZKA_HOOLI		ZG	ZKA	HOOLI	1f5d2b72-78ac-47d2-8bcd-cfd9e6fcab76	e75b4869-0a97-46a7-8d6a-2a5c136561f4	e87997f1-860a-4fc9-b8a6-dc7870e230a4	d5ede043-5146-40c3-9532-40722819bcbf	C0003_HYBRID_PUSH_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in		198.51.100.40;198.51.100.41	ip	22	push:business	3	0.01	178591	2461248	2461282	PWD		198.51.100.40;198.51.100.41;198.51.100.185;198.51.100.186
uc4_zk_miaz_initech	production	4	UC4_ZK_MIAZ_INITECH	ZK-MIAZ-INITECH	FE028473	ZK_MIAZ_INITECH		ZK	MIAZ	INITECH	5e2781a5-8cda-459e-8e1f-86c3765a171c	4655a314-825a-40af-8038-b4ab6c3fab3e	86d80613-d7b0-46aa-9e87-70d2fc364816	48711a68-bb0f-4d69-a5dd-af0ed0fa0774	C0003_HYBRID_PUSH_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in		198.51.100.20;198.51.100.21;198.51.100.22	ip	22	push:business	1.5	0.01	180748	2461248	2461282	PWD		198.51.100.20;198.51.100.21;198.51.100.22;198.51.100.175;198.51.100.176
stmt_export_globex_01	production	2	STMT_EXPORT_GLOBEX_01	STMT-EXPORT-GLOBEX	FE343512	STMT_EXPORT_GLOBEX_01		STMT	EXPORT	GLOBEX	1abb19a8-961d-472b-b95e-95612481a436	ede6cbba-3d6a-40ae-9e5a-e4067b1ddcb3	93f0a306-200e-4789-bf3d-bdfa69746c75	be9560f3-f279-4fc2-9c99-bceffa8f0042	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	hybt	out		198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13	ip	22	stage:7 14	1.2	0.02	30190	2461248	2461282	PWD	nonuc,manyuc2	198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13;198.51.100.170
stmt_export_globex_02	production	2	STMT_EXPORT_GLOBEX_02	STMT-EXPORT-GLOBEX	FE343512	STMT_EXPORT_GLOBEX_02		STMT	EXPORT	GLOBEX	1abb19a8-961d-472b-b95e-95612481a436	ede6cbba-3d6a-40ae-9e5a-e4067b1ddcb3	93f0a306-200e-4789-bf3d-bdfa69746c75	be9560f3-f279-4fc2-9c99-bceffa8f0042	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	hybt	out		198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13	ip	22	stage:7 14	1.2	0.02	30190	2461248	2461282	PWD	nonuc,manyuc2	198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13;198.51.100.170
stmt_export_globex_03	production	2	STMT_EXPORT_GLOBEX_03	STMT-EXPORT-GLOBEX	FE343512	STMT_EXPORT_GLOBEX_03		STMT	EXPORT	GLOBEX	1abb19a8-961d-472b-b95e-95612481a436	ede6cbba-3d6a-40ae-9e5a-e4067b1ddcb3	93f0a306-200e-4789-bf3d-bdfa69746c75	be9560f3-f279-4fc2-9c99-bceffa8f0042	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	hybt	out		198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13	ip	22	stage:7 14	1.2	0.02	30190	2461248	2461282	PWD	nonuc,manyuc2	198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13;198.51.100.170
stmt_export_globex_04	production	2	STMT_EXPORT_GLOBEX_04	STMT-EXPORT-GLOBEX	FE343512	STMT_EXPORT_GLOBEX_04		STMT	EXPORT	GLOBEX	1abb19a8-961d-472b-b95e-95612481a436	ede6cbba-3d6a-40ae-9e5a-e4067b1ddcb3	93f0a306-200e-4789-bf3d-bdfa69746c75	be9560f3-f279-4fc2-9c99-bceffa8f0042	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	hybt	out		198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13	ip	22	stage:7 14	1.2	0.02	30190	2461248	2461282	PWD	nonuc,manyuc2	198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13;198.51.100.170
stmt_export_globex_05	production	2	STMT_EXPORT_GLOBEX_05	STMT-EXPORT-GLOBEX	FE343512	STMT_EXPORT_GLOBEX_05		STMT	EXPORT	GLOBEX	1abb19a8-961d-472b-b95e-95612481a436	ede6cbba-3d6a-40ae-9e5a-e4067b1ddcb3	93f0a306-200e-4789-bf3d-bdfa69746c75	be9560f3-f279-4fc2-9c99-bceffa8f0042	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	hybt	out		198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13	ip	22	stage:7 14	1.2	0.02	30190	2461248	2461282	PWD	nonuc,manyuc2	198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13;198.51.100.170
stmt_export_globex_06	production	2	STMT_EXPORT_GLOBEX_06	STMT-EXPORT-GLOBEX	FE343512	STMT_EXPORT_GLOBEX_06		STMT	EXPORT	GLOBEX	1abb19a8-961d-472b-b95e-95612481a436	ede6cbba-3d6a-40ae-9e5a-e4067b1ddcb3	93f0a306-200e-4789-bf3d-bdfa69746c75	be9560f3-f279-4fc2-9c99-bceffa8f0042	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	hybt	out		198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13	ip	22	stage:7 14	1.2	0.02	30190	2461248	2461282	PWD	nonuc,manyuc2	198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13;198.51.100.170
stmt_export_globex_07	production	2	STMT_EXPORT_GLOBEX_07	STMT-EXPORT-GLOBEX	FE343512	STMT_EXPORT_GLOBEX_07		STMT	EXPORT	GLOBEX	1abb19a8-961d-472b-b95e-95612481a436	ede6cbba-3d6a-40ae-9e5a-e4067b1ddcb3	93f0a306-200e-4789-bf3d-bdfa69746c75	be9560f3-f279-4fc2-9c99-bceffa8f0042	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	hybt	out		198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13	ip	22	stage:7 14	1.2	0.02	30190	2461248	2461282	PWD	nonuc,manyuc2	198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13;198.51.100.170
stmt_export_globex_08	production	2	STMT_EXPORT_GLOBEX_08	STMT-EXPORT-GLOBEX	FE343512	STMT_EXPORT_GLOBEX_08		STMT	EXPORT	GLOBEX	1abb19a8-961d-472b-b95e-95612481a436	ede6cbba-3d6a-40ae-9e5a-e4067b1ddcb3	93f0a306-200e-4789-bf3d-bdfa69746c75	be9560f3-f279-4fc2-9c99-bceffa8f0042	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	hybt	out		198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13	ip	22	stage:7 14	1.2	0.02	30190	2461248	2461282	PWD	nonuc,manyuc2	198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13;198.51.100.170
inv_payments_hooli	production	4	INV_PAYMENTS_HOOLI	INV-PAYMENTS-HOOLI	FE761781	INV_PAYMENTS_HOOLI		INV	PAYMENTS	HOOLI	cb85a6a2-edc7-4cb5-8dfd-e4deeb2b56cd	da5e5f58-beee-4236-8e8f-8c1cbd899914	1018cc0c-4f47-4e4c-939c-cea61c7c2ab2	35b1fe6c-815c-4cf3-8347-2a05e0ac558a	C0003_HYBRID_PUSH_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in		198.51.100.40;198.51.100.41	ip	22	push:business	3	0.02	438125	2461248	2461282	PWD	nonuc	198.51.100.40;198.51.100.41;198.51.100.185
rec_feeds_soylent	production	3	REC_FEEDS_SOYLENT	REC_FEEDS_SOYLENT		REC_FEEDS_SOYLENT		REC	FEEDS	SOYLENT	c0728465-095f-43e8-ae26-bdba1b30fdf5	117bbf61-8cad-4c9f-af03-2cd43e2ccd41	91d15a06-7963-4942-a822-af67cca2deef	6121fcaa-1d52-42e5-8358-209fcac3da04	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in	feeds.soylent.example	203.0.113.10;203.0.113.11;203.0.113.12	dns	22	ch:19	2	0.03	105643	2461248	2461282	PWD	nonuc	
gl_postings_gekko	production	1	GL_POSTINGS_GEKKO	GL_POSTINGS_GEKKO		GL_POSTINGS_GEKKO		GL	POSTINGS	GEKKO	d05193c4-37a5-456a-a887-46be64b09cc7	ea5041c9-14a9-493d-a982-488935f1959c	62e3652e-dc8d-4b5e-a837-ce4677604697	90fdfc75-693f-4b8b-8ef0-fd09957c0592	APP_CFT_PESIT_PUSH_ST_HYBRID_PUSH_PARTNER	hybt	out	trades.gekko.example	203.0.113.110;203.0.113.111;203.0.113.112	dns	22	scan:8 17	2	0.02	329683	2461248	2461282	PWD	nonuc	
crm_sync_initech	production	4	CRM_SYNC_INITECH	CRM-SYNC-INITECH	FE465621	CRM_SYNC_INITECH		CRM	SYNC	INITECH	06b6d80e-bd5f-4c49-9ff5-0ddea5c67ed4	af795a4c-4afc-406f-af2b-b08770cafbab	ade20b86-b1a3-4542-92fa-a624af970bac	d0939dea-9ae7-4cd5-9b0a-680966f6a9a2	C0003_HYBRID_PUSH_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in		198.51.100.20;198.51.100.21;198.51.100.22	ip	22	push:business	2	0.02	372353	2461248	2461282	PWD	nonuc	198.51.100.20;198.51.100.21;198.51.100.22;198.51.100.175
hr_roster_umbrella	production	1	HR_ROSTER_UMBRELLA	HR_ROSTER_UMBRELLA		HR_ROSTER_UMBRELLA		HR	ROSTER	UMBRELLA	9fafd886-6f31-4221-8f71-749630c108ad	cdd58873-3a0d-43ba-ad34-b594317798d0	a9f0ee58-f044-41bc-a0d4-6a5d3c4b96e8	a6a9c839-5657-49c6-ac62-1c5fa5340df6	APP_CFT_PESIT_PUSH_ST_HYBRID_PUSH_PARTNER	hybt	out	mft.umbrella.example	198.51.100.30;198.51.100.31;198.51.100.32;198.51.100.33	dns	22	scan:8 13	1.5	0.03	323129	2461248	2461282	PWD	nonuc	
uc1_fin_claims_monarch	production	1	UC1_FIN_CLAIMS_MONARCH	FIN_CLAIMS_MONARCH		FIN_CLAIMS_MONARCH		FIN	CLAIMS	MONARCH	c9df7d4c-33c0-4bf0-8cb9-d14110cba9b7	2d8b3c84-0775-4cb4-abe9-a3fe9e4dd8df	1b078264-b279-4337-9aff-b3b824ed6107	eace922f-820f-4b96-9420-4c8b50b5bf7a	APP_CFT_PESIT_PUSH_ST_HYBRID_PUSH_PARTNER	hybt	out	wings.monarch.example	203.0.113.140;203.0.113.141	dns	22	scan:7 12 16	0	0	121794	2461248	2461282	KEY	noxfer	
uc3_zg_ikaz_bluth	production	3	UC3_ZG_IKAZ_BLUTH	ZG_IKAZ_BLUTH		ZG_IKAZ_BLUTH		ZG	IKAZ	BLUTH	8ecd42ee-4ac5-4eea-89c4-3cffad751060	3e01c790-fbbd-45fc-b80f-949b7554f49b	1a49cde7-20ec-46d3-836c-8cf13ad18275	c6f3ac59-2808-459c-8386-c883369f13d6	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in	docs.bluth.example	203.0.113.40;203.0.113.41	dns	22	ch:45	0	0	105652	2461248	2461282	KEY	noxfer	
uc4_cd_ziba_gekko	production	4	UC4_CD_ZIBA_GEKKO	CD-ZIBA-GEKKO	FE748281	CD_ZIBA_GEKKO	CD-ZIBA-GEKKO	CD	ZIBA	GEKKO	b0bc2a2c-e2d5-44df-9222-8f4fc50618f1	8fa08509-3c31-4f3a-a02f-714701620917	00d747c9-17f4-4a16-a215-76aad33d7e01	a0b0a57c-7dbf-4aea-b487-a3655779ccb7	C0003_HYBRID_PUSH_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in		203.0.113.110;203.0.113.111;203.0.113.112	ip	22	push:business	0	0	165382	2461248	2461282	PWD	noxfer	203.0.113.110;203.0.113.111;203.0.113.112;203.0.113.205;203.0.113.206
uc2_cb_vida_wayne	production	2	UC2_CB_VIDA_WAYNE	CB-VIDA-WAYNE	FE035917	CB_VIDA_WAYNE		CB	VIDA	WAYNE	00422b9b-efef-4511-ad64-878e9b5e6980	7f992819-a8c9-440e-9107-f657057eac8f	1eb90c03-c956-43c9-b285-ffed2816c999	d5d6d574-ef92-48f4-bf80-c0d2351e73c3	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	hybt	out		198.51.100.60;198.51.100.61	ip	22	stage:9 15	0	0	20549	2461248	2461282	PWD	noxfer	198.51.100.60;198.51.100.61;198.51.100.195;198.51.100.196
uc1_hr_archive_zorg	production	1	UC1_HR_ARCHIVE_ZORG	HR_ARCHIVE_ZORG		HR_ARCHIVE_ZORG		HR	ARCHIVE	ZORG	fc19fe15-24ef-4eef-b912-9456d3f84784	59915dd1-7ed6-43a5-a908-719a4d5faa8a	7e389738-0e0b-40c4-a003-07a39d82c5bc	e9abdb32-b321-43f2-b40d-eaaba0e12493	APP_CFT_PESIT_PUSH_ST_HYBRID_PUSH_PARTNER	hybt	out	sftp.zorg.example	203.0.113.130;203.0.113.131	dns	22	scan:9 11 17	0	0	322764	2461248	2461282	PWD	noxfer	
uc3_aps_fmreplerr_cyberdyne	production	3	UC3_APS_FMREPLERR_CYBERDYNE	APS_FMREPLERR_CYBERDYNE		APS_FMREPLERR_CYBERDYNE		APS	FMREPLERR	CYBERDYNE	5413e5a3-6e50-47b6-986f-4c0d204c95a1	8a7e5956-1d7b-47e0-a886-b8ad7cdefcf8	342acb45-328c-4b8b-83eb-fbbfce988d2f	1c9b1d3f-33eb-48a9-bf39-35294ada43d2	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in	sftp.cyberdyne.example	203.0.113.20;203.0.113.21;203.0.113.22;203.0.113.23	dns	22	c15	0	0	621615	2461248	2461282	PWD	greenpoll	
uc4_dpl_scan_cyberdyne	production	4	UC4_DPL_SCAN_CYBERDYNE	DPL-SCAN-CYBERDYNE	FE579565	DPL_SCAN_CYBERDYNE	DPL-SCAN-CYBERDYNE	DPL	SCAN	CYBERDYNE	bccaa702-8c82-4bcd-8494-6a0459085a14	e6eb6b85-f6ca-44db-b139-cd19485ddf45	5f5098e7-9873-4de1-a16b-c034a0ae0c30	01cd6daa-dd32-4113-8da7-d6b7b8a1879b	C0003_HYBRID_PUSH_PARTNER_ST_CFT_PESIT_PUSH_APP	hybs	in		203.0.113.20;203.0.113.21;203.0.113.22;203.0.113.23	ip	22	push:hourly	0	0	80233	2461248	2461282	KEY	bluelogon	203.0.113.20;203.0.113.21;203.0.113.22;203.0.113.23;203.0.113.235;203.0.113.236
uc1_aps_invoice_stark	production	1	UC1_APS_INVOICE_STARK	APS_INVOICE_STARK		APS_INVOICE_STARK		APS	INVOICE	STARK	4b3b2fb7-a6a4-4974-9f27-4caa676d357b	2c27c57d-cf7c-4f5f-93db-15dc3e806f2f	a52d498e-0a5f-41f9-a8e5-230276db3f56	46bbdb45-b2d7-4751-9a43-9ad8e5959f0b	APP_CFT_PESIT_PUSH_ST_HYBRID_PUSH_PARTNER	hybt	out	sftp.stark.example	198.51.100.50;198.51.100.51;198.51.100.52	dns	22	scan:8 14 17	0	0	613429	2461248	2461282	PWD	blue	
