C	2026-09-05	52	bin/server/reports/went-kaput.sh	result/went-kaput: a connected-ring line that names a flow never reddens its siblings
C	2026-09-05	53	bin/transfer/reports/duration.sh	duration-slowest: the slowest subscriptions (top 25 by p95) on their own Performance page
C	2026-09-05	54	bin/transfer/reports/anomalies.sh	anomalies: the Daily and Hourly tables side by side
C	2026-09-05	55	bin/server/reports/went-kaput.sh	result: a UC3 connection failure reds the flow only after three failed polls in a row
C	2026-09-04	56	bin/analyses/reports/fe-overview.sh	analyses/fe-overview: Logon problems as one number
C	2026-09-04	57	bin/analyses/reports/fe-overview.sh	analyses/fe-overview: a Logon problems column from the Incoming funnel
C	2026-09-04	57	bin/server/reports/logon.sh	analyses/fe-overview: a Logon problems column from the Incoming funnel
C	2026-09-04	58	bin/server/reports/logon.sh	server/logon: an unconfigured No-account name is a door knocker
C	2026-09-03	59	bin/transfer/reports/duration-longest.sh	transfer/duration-longest: a File page for every File over one hour
C	2026-09-03	59	bin/transfer/reports/failed.sh	transfer/duration-longest: a File page for every File over one hour
C	2026-09-03	60	bin/transfer/reports/duration.sh	transfer/duration: Longest Files and Duration distribution as own reports
C	2026-09-03	61	bin/transfer/reports/details.sh	details: the after-last-transfer banner needs an ERROR, not a Warning
C	2026-09-03	62	bin/analyses/reports/fe-overview.sh	analyses/fe-overview: Error column after Files out
C	2026-09-03	63	bin/analyses/reports/fe-overview.sh	pickup pattern: "Irregular" when the gaps have no rhythm
C	2026-09-03	63	bin/analyses/reports/uc2-status.sh	pickup pattern: "Irregular" when the gaps have no rhythm
C	2026-09-03	64	bin/analyses/reports/fe-overview.sh	pickup pattern: "Once" for a lone visit, the spacing of two — no visit counts
C	2026-09-03	64	bin/analyses/reports/uc2-status.sh	pickup pattern: "Once" for a lone visit, the spacing of two — no visit counts
C	2026-09-03	65	bin/analyses/reports/uc2-status.sh	pickup pattern: never an em dash — "Rarely" with pickups, empty without
C	2026-09-03	66	bin/analyses/reports/fe-overview.sh	analyses/fe-overview: Visits dropped; column groups with dividers
C	2026-09-03	67	bin/transfer/reports/failed.sh	errors/<subscription>: Partner, Login and Remote host rows, each only when configured
C	2026-09-03	68	bin/transfer/reports/patterns.sh	transfer/patterns: the protocol is the second element of a pattern line
C	2026-09-03	69	bin/transfer/reports/patterns.sh	transfer/patterns: no heading on the Protocol-on table (user request)
C	2026-09-03	70	bin/transfer/reports/failed.sh	transfer/patterns: Protocol switch, Last 5 files linked to new File pages
C	2026-09-03	70	bin/transfer/reports/patterns.sh	transfer/patterns: Protocol switch, Last 5 files linked to new File pages
C	2026-09-03	71	bin/transfer/reports/failed.sh	errors/: Partner, Account, Login and Remote host rows, each only when known
C	2026-09-03	72	bin/analyses/reports/fe-overview.sh	pickup pattern: no cadence from fewer than 3 visits; Visits on Partners - Incoming
C	2026-09-03	72	bin/analyses/reports/uc2-status.sh	pickup pattern: no cadence from fewer than 3 visits; Visits on Partners - Incoming
C	2026-09-03	73	bin/analyses/reports/fe-overview.sh	analyses/config: FE overview is now "Partners - Incoming"
C	2026-09-03	73	bin/server/reports/pickups.sh	analyses/config: FE overview is now "Partners - Incoming"
C	2026-09-03	74	bin/analyses/reports/skipped.sh	skip list: a login rule now drops the configured login too
C	2026-09-02	75	bin/analyses/reports/fe-overview.sh	analyses/config: the FE status information page is gone
C	2026-09-02	75	bin/server/reports/pickups.sh	analyses/config: the FE status information page is gone
C	2026-09-02	76	bin/analyses/reports/fe-overview.sh	analyses/fe-overview: no intro, no stat boxes (user request)
C	2026-09-02	77	bin/analyses/reports/fe-overview.sh	analyses/fe-overview + fe-status: the Logins box counts configured logins
C	2026-09-02	77	bin/analyses/reports/fe-status.sh	analyses/fe-overview + fe-status: the Logins box counts configured logins
C	2026-09-02	78	bin/analyses/reports/fe-overview.sh	analyses/fe-overview: Gateway desc as the sixth default sort key
C	2026-09-02	79	bin/analyses/reports/fe-overview.sh	analyses/fe-overview: Cloud desc as the fifth default sort key
C	2026-09-02	80	bin/analyses/reports/fe-overview.sh	analyses/fe-overview: Pickups desc as the fourth default sort key
C	2026-09-02	81	bin/analyses/reports/fe-overview.sh	analyses/fe-overview: Files in desc as the third default sort key
C	2026-09-02	82	bin/analyses/reports/fe-overview.sh	analyses/fe-overview: default sort Waiting desc, then Files out desc
C	2026-09-02	83	bin/analyses/reports/fe-overview.sh	analyses/fe-overview: Retrieved instead of Collected
C	2026-09-02	84	bin/analyses/reports/fe-overview.sh	analyses/fe-overview: fewer columns — Gateway, Collected after Files out
C	2026-09-02	85	bin/analyses/reports/fe-overview.sh	analyses/fe-overview: let the renderer zero-blank the two processed-kind columns
C	2026-09-02	86	bin/server/reports/error-reasons.sh	reasons: "Remote delete failed" — a failed post-download delete is not No Dir
C	2026-09-02	87	bin/analyses/reports/fe-status.sh	analyses/fe-status: Expired and Oldest waiting columns
C	2026-09-02	88	bin/server/reports/pickups.sh	server/pickups: Oldest waiting column; Delivered-only logons and UC4 drop dropped
C	2026-09-02	89	bin/server/reports/pickups.sh	server/pickups: a 0 total renders empty too
C	2026-09-02	90	bin/analyses/reports/fe-status.sh	analyses/fe-status: columns Cloud and Last Gateway
C	2026-09-02	90	bin/server/reports/pickups.sh	analyses/fe-status: columns Cloud and Last Gateway
C	2026-09-02	91	bin/server/reports/pickups.sh	server/pickups: a 0 count renders empty
C	2026-09-02	92	bin/analyses/reports/fe-status.sh	analyses/fe-status: blank the zero Files in/out cells and the Never stamp
C	2026-09-02	93	bin/server/reports/pickups.sh	server/pickups: Last Gateway column, stamps as date + hh:mm
C	2026-09-02	94	bin/analyses/reports/fe-status.sh	analyses/fe-status: Last logon as date + hh:mm
C	2026-09-02	95	bin/server/reports/logon.sh	server/logons: Incoming rows tinted by the login's latest screening outcome
C	2026-09-01	96	bin/server/reports/pickups.sh	server/pickups: default sort Waiting desc, then Pickups desc
C	2026-09-01	97	bin/server/reports/unknown-entities.sh	partner aliases: migrated into logical_partners.txt, the alias file retired
C	2026-08-31	98	bin/analyses/reports/entity-coverage.sh	seen-in-server-log + entity-coverage: the multi-FE login knowledge applied
C	2026-08-31	98	bin/analyses/reports/uc2-visits.sh	seen-in-server-log + entity-coverage: the multi-FE login knowledge applied
C	2026-08-31	98	bin/server/reports/auth-activity.sh	seen-in-server-log + entity-coverage: the multi-FE login knowledge applied
C	2026-08-31	99	bin/analyses/reports/account-sharing.sh	uc2/uc4 status: scope the logon evidence per LOGIN on a multi-FE account
C	2026-08-31	99	bin/analyses/reports/uc2-status.sh	uc2/uc4 status: scope the logon evidence per LOGIN on a multi-FE account
C	2026-08-31	99	bin/analyses/reports/uc4-status.sh	uc2/uc4 status: scope the logon evidence per LOGIN on a multi-FE account
C	2026-08-31	99	bin/server/reports/pickups.sh	uc2/uc4 status: scope the logon evidence per LOGIN on a multi-FE account
N	2026-08-30	0	bin/server/reports/transfer-site-missing.sh	
N	2026-08-30	0	bin/analyses/reports/failing-reasons.sh	
N	2026-09-05	0	bin/transfer/reports/duration-slowest.sh	
N	2026-08-30	0	bin/analyses/reports/partner-lifecycle.sh	
N	2026-09-13	0	bin/transfer/reports/entities2.sh	
N	2026-08-30	0	bin/transfer/reports/duration.sh	
N	2026-08-30	0	bin/server/reports/no-remote-files.sh	
N	2026-08-30	0	bin/server/reports/failure-flows.sh	
N	2026-08-30	0	bin/analyses/reports/entity-coverage.sh	
N	2026-08-30	0	bin/analyses/reports/app-partners.sh	
N	2026-08-30	0	bin/transfer/reports/top-transfers.sh	
N	2026-08-30	0	bin/analyses/reports/triage.sh	
N	2026-08-30	0	bin/server/reports/pickups.sh	
N	2026-08-30	0	bin/analyses/publish-insights.sh	
N	2026-09-03	0	bin/transfer/reports/duration-distribution.sh	
N	2026-08-30	0	bin/transfer/reports/security-params.sh	
N	2026-08-30	0	bin/transfer/reports/merge-volume.sh	
N	2026-08-30	0	bin/analyses/reports/uc4-status.sh	
N	2026-08-30	0	bin/analyses/reports/twins.sh	
N	2026-08-30	0	bin/transfer/reports/topview.sh	
N	2026-08-30	0	bin/transfer/reports/only-red.sh	
N	2026-08-30	0	bin/server/reports/ssh-crypto.sh	
N	2026-08-30	0	bin/analyses/reports/seen-in-server-log.sh	
N	2026-08-30	0	bin/transfer/reports/route-throughput.sh	
N	2026-08-30	0	bin/transfer/reports/file-in-file-out.sh	
N	2026-08-30	0	bin/server/reports/went-kaput.sh	
N	2026-09-06	0	bin/server/reports/io-errors.sh	
N	2026-08-30	0	bin/transfer/reports/remote-host.sh	
N	2026-08-30	0	bin/transfer/reports/expected-arrival.sh	
N	2026-08-30	0	bin/server/reports/ssh-sessions.sh	
N	2026-08-30	0	bin/transfer/reports/recovered.sh	
N	2026-08-30	0	bin/transfer/reports/missing-cronjobs.sh	
N	2026-08-30	0	bin/transfer/reports/security-outreach.sh	
N	2026-08-30	0	bin/analyses/reports/account-sharing.sh	
N	2026-08-30	0	bin/server/reports/error-timing.sh	
N	2026-08-30	0	bin/analyses/reports/home.sh	
N	2026-08-30	0	bin/server/reports/auth-activity.sh	
N	2026-09-13	0	bin/transfer/reports/month-stats.sh	
N	2026-08-30	0	bin/transfer/reports/account.sh	
N	2026-08-30	0	bin/server/reports/logon.sh	
N	2026-08-30	0	bin/transfer/reports/ranking.sh	
N	2026-08-30	0	bin/server/reports/scheduler-overruns.sh	
N	2026-08-30	0	bin/server/reports/missing-entities.sh	
N	2026-08-30	0	bin/analyses/reports/data-diff.sh	
N	2026-08-30	0	bin/transfer/reports/files.sh	
N	2026-08-30	0	bin/server/reports/ssh-key-auth.sh	
N	2026-08-30	0	bin/server/reports/connection-diagnostics.sh	
N	2026-09-05	0	bin/analyses/reports/polling.sh	
N	2026-08-30	0	bin/analyses/reports/cleanup-backlog.sh	
N	2026-08-30	0	bin/server/reports/cluster-health.sh	
N	2026-09-03	0	bin/transfer/reports/duration-longest.sh	
N	2026-08-30	0	bin/analyses/reports/first-seen.sh	
N	2026-08-30	0	bin/transfer/reports/protocol-journey.sh	
N	2026-08-30	0	bin/transfer/reports/pda-entities.sh	
N	2026-08-30	0	bin/transfer/reports/failed.sh	
N	2026-08-30	0	bin/transfer/reports/arrived-left.sh	
N	2026-08-30	0	bin/transfer/reports/pirates.sh	
N	2026-08-30	0	bin/server/reports/errors-day.sh	
N	2026-08-30	0	bin/server/reports/site-failures.sh	
N	2026-09-12	0	bin/server/reports/publish-failed.sh	
N	2026-09-12	0	bin/server/reports/post-client-action.sh	
N	2026-08-30	0	bin/transfer/reports/attempts.sh	
N	2026-08-30	0	bin/server/reports/stuck-events.sh	
N	2026-08-30	0	bin/server/reports/platform-health.sh	
N	2026-08-30	0	bin/transfer/reports/waiting.sh	
N	2026-08-30	0	bin/transfer/reports/merge-went-quiet.sh	
N	2026-09-02	0	bin/analyses/reports/fe-status.sh	
N	2026-08-30	0	bin/transfer/reports/went-quiet.sh	
N	2026-08-30	0	bin/server/reports/connections.sh	
N	2026-09-12	0	bin/server/reports/could-not-send.sh	
N	2026-08-30	0	bin/transfer/reports/size-profile.sh	
N	2026-08-30	0	bin/transfer/reports/activity.sh	
N	2026-08-30	0	bin/server/reports/error-reasons.sh	
N	2026-08-30	0	bin/transfer/reports/file-journey.sh	
N	2026-08-30	0	bin/transfer/reports/anomalies.sh	
N	2026-08-30	0	bin/analyses/reports/file-search.sh	
N	2026-08-30	0	bin/analyses/reports/blast-radius.sh	
N	2026-08-30	0	bin/server/reports/unknown-entities.sh	
N	2026-08-30	0	bin/transfer/reports/recovered-files.sh	
N	2026-08-30	0	bin/transfer/reports/hourly.sh	
N	2026-08-30	0	bin/transfer/reports/resubmissions.sh	
N	2026-08-30	0	bin/transfer/reports/from-green-to-red.sh	
N	2026-08-30	0	bin/transfer/reports/details.sh	
N	2026-08-30	0	bin/analyses/reports/uc-status.sh	
N	2026-08-30	0	bin/server/reports/remote-poll.sh	
N	2026-09-05	0	bin/transfer/reports/merge-duration-dwell.sh	
N	2026-08-30	0	bin/transfer/reports/retry.sh	
N	2026-08-30	0	bin/analyses/reports/entity-search.sh	
N	2026-08-30	0	bin/server/reports/deploy-errors.sh	
N	2026-08-30	0	bin/transfer/reports/duration-trend.sh	
N	2026-08-30	0	bin/analyses/reports/skipped.sh	
N	2026-08-30	0	bin/analyses/reports/cross-reference.sh	
N	2026-08-30	0	bin/transfer/reports/punctuality.sh	
N	2026-08-30	0	bin/transfer/reports/incoming-connections.sh	
N	2026-08-30	0	bin/transfer/reports/day.sh	
N	2026-08-30	0	bin/server/reports/logons.sh	
N	2026-08-30	0	bin/transfer/reports/weekly.sh	
N	2026-08-30	0	bin/transfer/reports/patterns.sh	
N	2026-08-30	0	bin/analyses/reports/uc2-status.sh	
N	2026-08-30	0	bin/transfer/reports/showseen.sh	
N	2026-08-30	0	bin/server/reports/top-messages.sh	
N	2026-08-30	0	bin/analyses/reports/uc3-status.sh	
N	2026-08-30	0	bin/analyses/reports/coverage.sh	
N	2026-08-30	0	bin/transfer/reports/duplicate-files.sh	
N	2026-08-30	0	bin/server/reports/config-defects.sh	
N	2026-08-30	0	bin/analyses/reports/uc2-visits.sh	
N	2026-08-30	0	bin/transfer/reports/stale-accounts.sh	
N	2026-08-30	0	bin/server/reports/no-remote-dir.sh	
N	2026-08-30	0	bin/transfer/reports/login.sh	
N	2026-08-30	0	bin/transfer/reports/legs-count.sh	
N	2026-08-30	0	bin/transfer/reports/expired.sh	
N	2026-08-30	0	bin/server/reports/ssh-security.sh	
N	2026-08-30	0	bin/server/reports/file-cleanup.sh	
N	2026-08-30	0	bin/transfer/reports/volume.sh	
N	2026-08-30	0	bin/transfer/reports/trend.sh	
N	2026-08-30	0	bin/transfer/reports/failure-heatmap.sh	
N	2026-08-30	0	bin/transfer/reports/weekday.sh	
N	2026-08-30	0	bin/transfer/reports/retries.sh	
N	2026-08-30	0	bin/transfer/reports/protocol.sh	
N	2026-08-30	0	bin/transfer/reports/connection-efficiency.sh	
N	2026-08-30	0	bin/transfer/reports/failure-rate.sh	
N	2026-08-30	0	bin/server/reports/errors.sh	
N	2026-08-30	0	bin/analyses/reports/sources-and-targets.sh	
N	2026-08-30	0	bin/transfer/reports/size-dist.sh	
N	2026-08-30	0	bin/transfer/reports/not-in-flow-manager.sh	
N	2026-08-30	0	bin/transfer/reports/episodes.sh	
N	2026-08-30	0	bin/transfer/reports/dwell-time.sh	
N	2026-08-30	0	bin/transfer/reports/subscription.sh	
N	2026-08-30	0	bin/transfer/reports/av-scan.sh	
N	2026-08-30	0	bin/analyses/reports/partner-scorecard.sh	
N	2026-09-02	0	bin/analyses/reports/fe-overview.sh	
N	2026-09-05	0	bin/analyses/reports/uc3-polling.sh	
N	2026-08-30	0	bin/server/reports/capacity.sh	
N	2026-08-30	0	bin/analyses/reports/uc1-status.sh	
N	2026-08-30	0	bin/transfer/reports/file-type.sh	
N	2026-08-30	0	bin/server/reports/pesit.sh	
N	2026-08-30	0	bin/server/reports/inbound-connections.sh	
